Date,btcprice,Open,High,Low,Vol.,BTC Change %,ethprice,xauprice,usdeurprice
11/06/2023,35053.0,35064.0,35323.0,34798.0,370.0,-0.03%,1900.98,1977.68,0.933
11/03/2023,34751.0,34944.0,34954.0,34154.0,1510.0,-0.55%,1832.29,1992.27,0.9317
11/02/2023,34944.0,35447.0,35953.0,34335.0,2190.0,-1.42%,1800.27,1985.51,0.9413
11/01/2023,35447.0,34669.0,35561.0,34114.0,1990.0,2.24%,1846.6,1982.15,0.9459
10/31/2023,34669.0,34490.0,34730.0,34111.0,1390.0,0.52%,1815.13,1982.7,0.9452
10/30/2023,34490.0,34552.0,34876.0,34117.0,1360.0,-0.18%,1809.05,1995.88,0.9419
10/27/2023,33942.0,34184.0,34268.0,33430.0,1120.0,-0.71%,1779.54,2005.78,0.9463
10/26/2023,34184.0,34504.0,34843.0,33770.0,1010.0,-0.93%,1803.13,1984.82,0.9466
10/25/2023,34504.0,33943.0,35147.0,33756.0,2240.0,1.65%,1787.0,1979.62,0.9463
10/24/2023,33943.0,33069.0,35175.0,32852.0,5300.0,2.64%,1784.88,1970.11,0.9441
10/23/2023,33069.0,30023.0,33525.0,29923.0,6760.0,10.15%,1763.75,1972.59,0.937
10/20/2023,29689.0,28745.0,30232.0,28619.0,3150.0,3.28%,1603.89,1981.04,0.9438
10/19/2023,28745.0,28332.0,28904.0,28155.0,1560.0,1.46%,1566.79,1973.7,0.9447
10/18/2023,28332.0,28410.0,28978.0,28171.0,1020.0,-0.27%,1563.43,1947.69,0.9489
10/17/2023,28410.0,28524.0,28624.0,28109.0,830.0,-0.40%,1564.99,1923.07,0.9453
10/16/2023,28524.0,27168.0,30067.0,27129.0,4310.0,4.99%,1599.48,1919.44,0.9468
10/13/2023,26875.0,26795.0,27140.0,26700.0,850.0,0.30%,1552.17,1931.7,0.9512
10/12/2023,26795.0,26894.0,26964.0,26580.0,1440.0,-0.37%,1539.7,1868.65,0.9497
10/11/2023,26894.0,27414.0,27492.0,26562.0,1980.0,-1.90%,1566.88,1873.61,0.9415
10/10/2023,27414.0,27617.0,27752.0,27325.0,1270.0,-0.74%,1567.6,1860.09,0.9428
10/09/2023,27617.0,27929.0,27987.0,27331.0,3070.0,-1.12%,1579.74,1860.88,0.9462
10/06/2023,27942.0,27418.0,28268.0,27200.0,1620.0,1.91%,1645.62,1832.26,0.9444
10/05/2023,27418.0,27805.0,28118.0,27370.0,1440.0,-1.39%,1611.58,1820.01,0.9477
10/04/2023,27805.0,27431.0,27845.0,27249.0,890.0,1.36%,1647.05,1821.08,0.9517
10/03/2023,27431.0,27526.0,27700.0,27211.0,770.0,-0.35%,1656.88,1822.81,0.9552
10/02/2023,27526.0,28008.0,28566.0,27345.0,2080.0,-1.72%,1662.79,1827.4,0.9542
09/29/2023,26929.0,27046.0,27263.0,26745.0,1060.0,-0.43%,1667.72,1848.31,0.9457
09/28/2023,27046.0,26391.0,27300.0,26368.0,1070.0,2.48%,1652.89,1864.56,0.9467
09/27/2023,26391.0,26244.0,26872.0,26147.0,1910.0,0.56%,1598.49,1874.7,0.952
09/26/2023,26244.0,26330.0,26410.0,26129.0,900.0,-0.33%,1594.04,1900.49,0.9457
09/25/2023,26330.0,26299.0,26465.0,26045.0,1170.0,0.12%,1588.62,1915.66,0.9439
09/22/2023,26606.0,26594.0,26749.0,26532.0,2040.0,0.05%,1593.1,1924.99,0.9384
09/21/2023,26594.0,27149.0,27167.0,26416.0,1530.0,-2.04%,1584.03,1919.57,0.9379
09/20/2023,27149.0,27244.0,27414.0,26847.0,1440.0,-0.35%,1622.28,1929.68,0.9378
09/19/2023,27244.0,26788.0,27506.0,26700.0,1600.0,1.70%,1643.08,1930.94,0.9362
09/18/2023,26788.0,26547.0,27452.0,26444.0,2870.0,0.91%,1636.92,1933.14,0.9351
09/15/2023,26625.0,26544.0,26862.0,26255.0,900.0,0.31%,1641.31,1923.57,0.9382
09/14/2023,26544.0,26238.0,26832.0,26151.0,2560.0,1.17%,1626.49,1910.32,0.9394
09/13/2023,26238.0,25851.0,26430.0,25797.0,870.0,1.50%,1607.63,1906.3,0.932
09/12/2023,25851.0,25183.0,26566.0,25152.0,2490.0,2.65%,1592.5,1913.26,0.9296
09/11/2023,25183.0,25860.0,25904.0,24927.0,1240.0,-2.62%,1551.89,1921.66,0.9301
09/08/2023,25918.0,26264.0,26435.0,25692.0,860.0,-1.32%,1636.45,1917.81,0.9344
09/07/2023,26264.0,25783.0,26444.0,25645.0,1210.0,1.87%,1648.09,1919.19,0.9343
09/06/2023,25783.0,25793.0,26023.0,25453.0,1140.0,-0.04%,1633.18,1916.28,0.9321
09/05/2023,25793.0,25823.0,25886.0,25602.0,1020.0,-0.12%,1634.46,1925.81,0.9319
09/04/2023,25823.0,25980.0,26092.0,25666.0,720.0,-0.60%,1630.51,1938.19,0.9264
09/01/2023,25816.0,25967.0,26164.0,25354.0,2050.0,-0.58%,1629.0,1938.8,0.9279
08/31/2023,25967.0,27325.0,27550.0,25750.0,3630.0,-4.97%,1645.82,1939.74,0.9221
08/30/2023,27325.0,27752.0,27789.0,27085.0,1290.0,-1.54%,1705.22,1942.24,0.9151
08/29/2023,27752.0,26147.0,28097.0,25954.0,2680.0,6.14%,1729.69,1937.12,0.9189
08/28/2023,26147.0,26121.0,26264.0,25900.0,690.0,0.10%,1653.22,1919.66,0.9241
08/25/2023,26079.0,26199.0,26314.0,25825.0,1270.0,-0.46%,1653.74,1914.53,0.9256
08/24/2023,26199.0,26461.0,26598.0,25962.0,830.0,-0.99%,1660.89,1917.43,0.9248
08/23/2023,26461.0,26057.0,26834.0,25840.0,1190.0,1.55%,1679.93,1914.31,0.9206
08/22/2023,26057.0,26144.0,26156.0,25490.0,1070.0,-0.33%,1634.29,1897.47,0.9218
08/21/2023,26144.0,26215.0,26255.0,25850.0,900.0,-0.27%,1667.6,1893.94,0.9179
08/18/2023,26066.0,26661.0,26823.0,25699.0,2040.0,-2.23%,1661.26,1888.19,0.9199
08/17/2023,26661.0,28730.0,28778.0,24863.0,4960.0,-7.20%,1683.89,1888.89,0.9195
08/16/2023,28730.0,29200.0,29255.0,28728.0,1070.0,-1.61%,1807.81,1891.76,0.9191
08/15/2023,29200.0,29445.0,29499.0,29109.0,490.0,-0.83%,1828.98,1901.56,0.9169
08/14/2023,29445.0,29314.0,29689.0,29103.0,790.0,0.45%,1845.51,1907.9,0.9168
08/11/2023,29434.0,29458.0,29549.0,29258.0,1100.0,-0.08%,1848.88,1913.32,0.9134
08/10/2023,29458.0,29597.0,29745.0,29384.0,1440.0,-0.47%,1852.46,1912.06,0.9105
08/09/2023,29597.0,29796.0,30163.0,29393.0,1220.0,-0.67%,1855.36,1914.59,0.911
08/08/2023,29796.0,29223.0,30235.0,29165.0,1360.0,1.96%,1856.24,1924.82,0.9126
08/07/2023,29223.0,29095.0,29289.0,28722.0,1030.0,0.44%,1829.11,1936.39,0.9084
08/04/2023,29119.0,29206.0,29335.0,28863.0,590.0,-0.30%,1830.24,1941.62,0.9081
08/03/2023,29206.0,29197.0,29438.0,28995.0,620.0,0.03%,1835.98,1933.74,0.9134
08/02/2023,29197.0,29746.0,30056.0,28975.0,1180.0,-1.85%,1840.21,1933.56,0.9141
08/01/2023,29746.0,29273.0,29746.0,28663.0,1640.0,1.62%,1874.21,1944.08,0.9102
07/31/2023,29273.0,29315.0,29560.0,29164.0,450.0,-0.14%,1856.17,1964.19,0.9093
07/28/2023,29365.0,29256.0,29578.0,29169.0,320.0,0.37%,1874.23,1959.2,0.9077
07/27/2023,29256.0,29390.0,29601.0,29123.0,610.0,-0.46%,1861.32,1944.99,0.911
07/26/2023,29390.0,29272.0,29720.0,29150.0,750.0,0.40%,1872.0,1972.1,0.902
07/25/2023,29272.0,29224.0,29404.0,29101.0,370.0,0.16%,1857.67,1964.58,0.9044
07/24/2023,29224.0,30122.0,30125.0,28931.0,1620.0,-2.98%,1850.04,1954.51,0.9037
07/21/2023,29942.0,29839.0,30091.0,29770.0,1120.0,0.35%,1891.75,1960.23,0.8989
07/20/2023,29839.0,29939.0,30438.0,29625.0,1310.0,-0.33%,1891.23,1969.62,0.8983
07/19/2023,29939.0,29888.0,30220.0,29829.0,500.0,0.17%,1888.65,1977.25,0.8927
07/18/2023,29888.0,30172.0,30269.0,29618.0,1280.0,-0.94%,1897.58,1978.71,0.8906
07/17/2023,30172.0,30260.0,30353.0,29701.0,1330.0,-0.29%,1911.24,1954.74,0.8898
07/14/2023,30343.0,31500.0,31657.0,29969.0,2410.0,-3.67%,1938.05,1954.93,0.8904
07/13/2023,31500.0,30428.0,31814.0,30307.0,2910.0,3.52%,2004.77,1960.19,0.8906
07/12/2023,30428.0,30654.0,30998.0,30260.0,1070.0,-0.74%,1871.86,1957.09,0.8983
07/11/2023,30654.0,30445.0,30822.0,30359.0,710.0,0.69%,1878.33,1931.99,0.9083
07/10/2023,30445.0,30188.0,31044.0,29988.0,1280.0,0.85%,1880.42,1924.99,0.9088
07/07/2023,30370.0,29942.0,30469.0,29779.0,1190.0,1.43%,1870.92,1924.28,0.9115
07/06/2023,29942.0,30532.0,31530.0,29901.0,2310.0,-1.93%,1848.36,1910.8,0.9182
07/05/2023,30532.0,30782.0,30897.0,30239.0,1250.0,-0.81%,1910.43,1917.32,0.9211
07/04/2023,30782.0,31176.0,31345.0,30656.0,1670.0,-1.26%,1936.19,1925.09,0.919
07/03/2023,31176.0,30663.0,31416.0,30607.0,1360.0,1.67%,1955.56,1921.43,0.9163
06/30/2023,30500.0,30471.0,31299.0,29617.0,3220.0,0.10%,1933.8,1919.57,0.9163
06/29/2023,30471.0,30094.0,30844.0,30062.0,980.0,1.25%,1851.92,1908.15,0.9201
06/28/2023,30094.0,30711.0,30731.0,29900.0,1210.0,-2.01%,1827.95,1907.42,0.9162
06/27/2023,30711.0,30287.0,31018.0,30246.0,1130.0,1.40%,1889.51,1913.35,0.9122
06/26/2023,30287.0,30485.0,30672.0,29981.0,1030.0,-0.65%,1859.0,1922.85,0.9168
06/23/2023,30708.0,29920.0,31415.0,29838.0,2290.0,2.63%,1891.97,1921.36,0.918
06/22/2023,29920.0,30013.0,30506.0,29678.0,1680.0,-0.31%,1872.32,1913.52,0.9125
06/21/2023,30013.0,28325.0,30769.0,28286.0,3140.0,5.96%,1889.87,1932.26,0.9101
06/20/2023,28325.0,26866.0,28406.0,26676.0,2170.0,5.43%,1791.61,1935.91,0.9158
06/19/2023,26866.0,26358.0,27056.0,26293.0,960.0,1.93%,1737.06,1950.12,0.9154
06/16/2023,26357.0,25611.0,26506.0,25244.0,1020.0,2.91%,1717.92,1957.36,0.914
06/15/2023,25611.0,25146.0,25766.0,24862.0,1110.0,1.85%,1666.96,1957.65,0.9135
06/14/2023,25146.0,25941.0,26113.0,24853.0,1260.0,-3.06%,1650.96,1942.99,0.9229
06/13/2023,25941.0,25933.0,26428.0,25748.0,790.0,0.03%,1739.6,1943.33,0.9264
06/12/2023,25933.0,25953.0,26106.0,25650.0,360.0,-0.08%,1742.6,1956.92,0.9295
06/09/2023,26502.0,26526.0,26804.0,26303.0,490.0,-0.09%,1840.41,1960.6,0.9301
06/08/2023,26526.0,26365.0,26811.0,26248.0,700.0,0.61%,1845.68,1967.76,0.9272
06/07/2023,26365.0,27233.0,27368.0,26157.0,1790.0,-3.19%,1832.1,1939.63,0.9345
06/06/2023,27233.0,25730.0,27342.0,25392.0,1690.0,5.84%,1884.17,1962.85,0.9351
06/05/2023,25730.0,27126.0,27134.0,25420.0,3020.0,-5.15%,1811.2,1961.76,0.9332
06/02/2023,27254.0,26833.0,27301.0,26523.0,790.0,1.57%,1907.1,1947.63,0.9337
06/01/2023,26833.0,27220.0,27348.0,26666.0,830.0,-1.42%,1861.77,1977.88,0.929
05/31/2023,27220.0,27723.0,27855.0,26859.0,1340.0,-1.81%,1873.63,1962.3,0.9353
05/30/2023,27723.0,27772.0,28065.0,27600.0,490.0,-0.18%,1900.59,1959.14,0.9314
05/29/2023,27772.0,28096.0,28463.0,27579.0,820.0,-1.15%,1892.61,1942.84,0.9338
05/26/2023,26737.0,26498.0,26937.0,26359.0,960.0,0.90%,1827.8,1946.33,0.9323
05/25/2023,26498.0,26344.0,26620.0,25889.0,640.0,0.58%,1805.69,1940.34,0.9326
05/24/2023,26344.0,27243.0,27243.0,26100.0,920.0,-3.30%,1799.91,1957.01,0.9301
05/23/2023,27243.0,26869.0,27481.0,26829.0,590.0,1.39%,1854.08,1974.73,0.9284
05/22/2023,26869.0,26760.0,27101.0,26562.0,540.0,0.41%,1817.19,1969.43,0.9246
05/19/2023,26911.0,26862.0,27198.0,26676.0,330.0,0.18%,1812.32,1976.56,0.9254
05/18/2023,26862.0,27425.0,27504.0,26443.0,1590.0,-2.05%,1800.99,1958.05,0.9282
05/17/2023,27425.0,27054.0,27511.0,26614.0,1880.0,1.37%,1821.73,1981.72,0.9223
05/16/2023,27054.0,27190.0,27313.0,26899.0,800.0,-0.50%,1823.98,1988.6,0.9204
05/15/2023,27190.0,26937.0,27671.0,26764.0,980.0,0.94%,1817.11,2020.6,0.9195
05/12/2023,26818.0,27016.0,27101.0,25884.0,1820.0,-0.73%,1807.31,2011.15,0.9215
05/11/2023,27016.0,27622.0,27654.0,26795.0,1790.0,-2.19%,1794.71,2015.55,0.9158
05/10/2023,27622.0,27668.0,28338.0,26855.0,1700.0,-0.17%,1840.92,2029.51,0.9104
05/09/2023,27668.0,27701.0,27844.0,27386.0,750.0,-0.12%,1846.56,2034.17,0.9121
05/08/2023,27701.0,28464.0,28682.0,27309.0,1590.0,-2.68%,1847.48,2021.39,0.9084
05/05/2023,29526.0,28844.0,29687.0,28844.0,1410.0,2.36%,1993.33,2016.54,0.9074
05/04/2023,28844.0,29037.0,29370.0,28706.0,810.0,-0.66%,1877.06,2051.11,0.9079
05/03/2023,29037.0,28679.0,29277.0,28161.0,1030.0,1.25%,1904.74,2039.02,0.9039
05/02/2023,28679.0,28106.0,28888.0,27919.0,1240.0,2.04%,1869.74,2016.28,0.9088
05/01/2023,28106.0,29255.0,29347.0,27700.0,1800.0,-3.93%,1830.75,1982.05,0.9108
04/28/2023,29338.0,29479.0,29589.0,28911.0,1400.0,-0.48%,1891.14,1989.65,0.9071
04/27/2023,29479.0,28433.0,29885.0,28395.0,1890.0,3.68%,1908.81,1987.87,0.9065
04/26/2023,28433.0,28324.0,30028.0,27263.0,3460.0,0.38%,1866.05,1989.48,0.9055
04/25/2023,28324.0,27522.0,28389.0,27224.0,980.0,2.91%,1865.95,1997.87,0.9113
04/24/2023,27522.0,27613.0,28000.0,26998.0,1380.0,-0.33%,1841.88,1988.88,0.9054
04/21/2023,27287.0,28248.0,28378.0,27191.0,1370.0,-3.40%,1849.81,1982.89,0.9098
04/20/2023,28248.0,28826.0,29098.0,28035.0,1550.0,-2.01%,1942.72,2004.34,0.9115
04/19/2023,28826.0,30392.0,30412.0,28645.0,3760.0,-5.15%,1935.97,1993.26,0.9127
04/18/2023,30392.0,29434.0,30471.0,29169.0,1930.0,3.25%,2103.34,2004.93,0.9112
04/17/2023,29434.0,30285.0,30289.0,29277.0,2040.0,-2.81%,2074.74,1994.77,0.9151
04/14/2023,30462.0,30389.0,30968.0,30001.0,2590.0,0.24%,2099.98,2003.04,0.9088
04/13/2023,30389.0,29876.0,30563.0,29867.0,1430.0,1.72%,2012.11,2039.73,0.9054
04/12/2023,29876.0,30190.0,30450.0,29683.0,1690.0,-1.04%,1916.58,2014.67,0.9097
04/11/2023,30190.0,29614.0,30484.0,29579.0,2750.0,1.95%,1889.86,2003.14,0.9162
04/10/2023,29614.0,28320.0,29724.0,28159.0,2240.0,4.57%,1910.36,1989.95,0.9206
04/06/2023,28018.0,28153.0,28163.0,27728.0,880.0,-0.48%,1872.35,2008.02,0.9153
04/05/2023,28153.0,28153.0,28750.0,27837.0,1520.0,0.00%,1908.96,2020.35,0.9168
04/04/2023,28153.0,27790.0,28445.0,27671.0,1080.0,1.31%,1870.52,2019.97,0.9129
04/03/2023,27790.0,28173.0,28482.0,27231.0,2640.0,-1.36%,1810.77,1984.11,0.9176
03/31/2023,28460.0,28017.0,28651.0,27556.0,1320.0,1.58%,1821.62,1967.9,0.9223
03/30/2023,28017.0,28344.0,29170.0,27692.0,2680.0,-1.15%,1793.59,1980.25,0.917
03/29/2023,28344.0,27265.0,28645.0,27253.0,2120.0,3.96%,1793.27,1964.04,0.9219
03/28/2023,27265.0,27129.0,27512.0,26637.0,1440.0,0.50%,1772.63,1973.69,0.9221
03/27/2023,27129.0,27986.0,28027.0,26542.0,1940.0,-3.06%,1714.65,1956.56,0.926
03/24/2023,27458.0,28304.0,28372.0,27017.0,1920.0,-2.99%,1749.26,1977.22,0.9291
03/23/2023,28304.0,27263.0,28741.0,27121.0,3120.0,3.82%,1814.08,1993.5,0.923
03/22/2023,27263.0,28112.0,28813.0,26620.0,3930.0,-3.02%,1734.48,1969.58,0.9209
03/21/2023,28112.0,27712.0,28435.0,27313.0,1660.0,1.44%,1803.54,1940.15,0.9283
03/20/2023,27712.0,27936.0,28438.0,27130.0,2700.0,-0.80%,1732.31,1978.71,0.9326
03/17/2023,27350.0,25057.0,27562.0,24954.0,9820.0,9.15%,1789.38,1987.93,0.9372
03/16/2023,25057.0,24321.0,25213.0,24202.0,2420.0,3.03%,1673.85,1919.12,0.9426
03/15/2023,24321.0,24744.0,25245.0,23939.0,2630.0,-1.71%,1649.65,1918.1,0.9453
03/14/2023,24744.0,24187.0,26434.0,24073.0,9610.0,2.30%,1700.15,1902.12,0.9317
03/13/2023,24187.0,22079.0,24560.0,21891.0,7010.0,9.55%,1673.93,1913.23,0.9317
03/10/2023,20201.0,20378.0,20381.0,19592.0,4640.0,-0.87%,1426.75,1867.83,0.9394
03/09/2023,20378.0,21712.0,21835.0,20096.0,3790.0,-6.14%,1438.5,1830.89,0.9448
03/08/2023,21712.0,22209.0,22286.0,21622.0,1750.0,-2.24%,1533.04,1813.59,0.948
03/07/2023,22209.0,22404.0,22552.0,21967.0,1840.0,-0.87%,1561.78,1813.52,0.9478
03/06/2023,22404.0,22431.0,22586.0,22315.0,890.0,-0.12%,1565.84,1846.85,0.9363
03/03/2023,22363.0,23472.0,23482.0,22003.0,2990.0,-4.72%,1568.89,1854.97,0.9402
03/02/2023,23472.0,23646.0,23792.0,23208.0,700.0,-0.74%,1647.38,1836.0,0.9434
03/01/2023,23646.0,23134.0,23979.0,23037.0,1370.0,2.21%,1666.09,1836.81,0.9371
02/28/2023,23134.0,23504.0,23609.0,23067.0,1440.0,-1.57%,1604.69,1827.15,0.9452
02/27/2023,23504.0,23560.0,23891.0,23167.0,1840.0,-0.24%,1633.66,1817.31,0.9424
02/24/2023,23201.0,23947.0,24150.0,22911.0,3450.0,-3.12%,1608.24,1810.81,0.9479
02/23/2023,23947.0,24186.0,24598.0,23625.0,2240.0,-0.99%,1650.52,1822.64,0.9436
02/22/2023,24186.0,24460.0,24485.0,23586.0,3340.0,-1.12%,1643.39,1825.04,0.943
02/21/2023,24460.0,24831.0,25162.0,24177.0,3550.0,-1.49%,1659.41,1834.32,0.939
02/20/2023,24831.0,24294.0,25114.0,23867.0,2020.0,2.21%,1703.27,1841.14,0.9358
02/17/2023,24579.0,23535.0,25018.0,23362.0,4170.0,4.44%,1693.96,1841.59,0.935
02/16/2023,23535.0,24318.0,25232.0,23527.0,4640.0,-3.22%,1640.66,1837.44,0.937
02/15/2023,24318.0,22198.0,24350.0,22082.0,2370.0,9.55%,1675.43,1836.19,0.9354
02/14/2023,22198.0,21773.0,22311.0,21578.0,1440.0,1.95%,1555.46,1854.29,0.9312
02/13/2023,21773.0,21796.0,21902.0,21404.0,3080.0,-0.11%,1505.84,1853.39,0.9326
02/10/2023,21643.0,21800.0,21937.0,21500.0,1470.0,-0.72%,1513.82,1864.67,0.9362
02/09/2023,21800.0,22959.0,23002.0,21710.0,3310.0,-5.05%,1545.35,1861.39,0.9311
02/08/2023,22959.0,23251.0,23430.0,22691.0,1350.0,-1.26%,1650.99,1875.59,0.9334
02/07/2023,23251.0,22755.0,23350.0,22744.0,1200.0,2.18%,1671.4,1873.81,0.9321
02/06/2023,22755.0,22936.0,23145.0,22639.0,1080.0,-0.79%,1613.72,1867.36,0.9316
02/03/2023,23433.0,23485.0,23700.0,23230.0,1920.0,-0.22%,1663.79,1865.53,0.9262
02/02/2023,23485.0,23723.0,24239.0,23395.0,2830.0,-1.00%,1641.71,1912.37,0.9163
02/01/2023,23723.0,23135.0,23802.0,22800.0,2130.0,2.54%,1642.1,1950.42,0.9098
01/31/2023,23135.0,22837.0,23286.0,22730.0,1990.0,1.30%,1585.27,1927.88,0.9205
01/30/2023,22837.0,23746.0,23784.0,22516.0,2950.0,-3.83%,1566.5,1922.52,0.9218
01/27/2023,23067.0,23004.0,23475.0,22539.0,2250.0,0.27%,1597.6,1927.34,0.9199
01/26/2023,23004.0,23045.0,23273.0,22859.0,1400.0,-0.18%,1602.55,1928.99,0.918
01/25/2023,23045.0,22627.0,23812.0,22334.0,3740.0,1.85%,1611.2,1945.93,0.9158
01/24/2023,22627.0,22910.0,23154.0,22479.0,1880.0,-1.24%,1556.15,1937.45,0.9189
01/23/2023,22910.0,22713.0,23169.0,22520.0,1860.0,0.87%,1626.53,1931.3,0.9198
01/20/2023,22672.0,21080.0,22742.0,20879.0,2880.0,7.55%,1659.98,1926.57,0.921
01/19/2023,21080.0,20678.0,21181.0,20670.0,900.0,1.94%,1551.62,1931.39,0.9233
01/18/2023,20678.0,21136.0,21632.0,20435.0,3190.0,-2.17%,1511.31,1903.76,0.9263
01/17/2023,21136.0,21196.0,21518.0,20905.0,2060.0,-0.28%,1564.67,1908.39,0.9269
01/16/2023,21196.0,20882.0,21433.0,20651.0,3250.0,1.50%,1576.94,1918.0,0.9242
01/13/2023,19933.0,18857.0,19989.0,18725.0,3030.0,5.71%,1450.86,1920.21,0.9232
01/12/2023,18857.0,17946.0,19070.0,17920.0,5320.0,5.08%,1416.08,1896.86,0.9215
01/11/2023,17946.0,17445.0,17998.0,17319.0,2230.0,2.87%,1389.84,1876.38,0.9295
01/10/2023,17445.0,17188.0,17503.0,17155.0,810.0,1.50%,1335.13,1877.27,0.9313
01/09/2023,17188.0,17139.0,17399.0,17123.0,1580.0,0.29%,1320.51,1871.59,0.9318
01/06/2023,16967.0,16842.0,17045.0,16705.0,1820.0,0.74%,1269.14,1865.71,0.9392
01/05/2023,16842.0,16868.0,16888.0,16778.0,570.0,-0.15%,1250.95,1833.19,0.9502
01/04/2023,16868.0,16689.0,16998.0,16671.0,1120.0,1.07%,1256.92,1854.09,0.9431
01/03/2023,16689.0,16690.0,16807.0,16625.0,1580.0,-0.01%,1214.57,1839.49,0.9475
01/02/2023,16690.0,16643.0,16802.0,16584.0,600.0,0.28%,1213.93,1823.69,0.9376
12/30/2022,16618.0,16658.0,16659.0,16380.0,1300.0,-0.24%,1199.8,1824.4,0.9341
12/29/2022,16658.0,16558.0,16675.0,16505.0,420.0,0.60%,1200.84,1814.89,0.9379
12/28/2022,16558.0,16719.0,16796.0,16490.0,1590.0,-0.96%,1189.98,1804.09,0.9422
12/27/2022,16719.0,16946.0,16987.0,16631.0,940.0,-1.34%,1211.6,1813.93,0.9397
12/26/2022,16946.0,16847.0,16958.0,16814.0,320.0,0.59%,1227.65,1797.61,0.9399
12/23/2022,16802.0,16838.0,16942.0,16788.0,530.0,-0.21%,1220.03,1797.91,0.9418
12/22/2022,16838.0,16845.0,16873.0,16588.0,770.0,-0.04%,1217.57,1792.57,0.9437
12/21/2022,16845.0,16925.0,16934.0,16755.0,790.0,-0.47%,1213.85,1814.13,0.9428
12/20/2022,16925.0,16448.0,17057.0,16413.0,1460.0,2.90%,1217.2,1817.41,0.9413
12/19/2022,16448.0,16757.0,16825.0,16320.0,2040.0,-1.84%,1167.8,1787.44,0.9426
12/16/2022,16642.0,17372.0,17543.0,16554.0,3010.0,-4.20%,1166.7,1792.34,0.9446
12/15/2022,17372.0,17810.0,17867.0,17311.0,1920.0,-2.46%,1266.32,1776.66,0.9407
12/14/2022,17810.0,17785.0,18373.0,17688.0,3080.0,0.14%,1307.3,1807.27,0.9361
12/13/2022,17785.0,17228.0,17981.0,17107.0,5960.0,3.23%,1320.76,1810.29,0.9404
12/12/2022,17228.0,17109.0,17258.0,16899.0,2470.0,0.70%,1275.02,1781.15,0.9489
12/09/2022,17135.0,17246.0,17326.0,17090.0,1420.0,-0.64%,1262.86,1796.63,0.9493
12/08/2022,17246.0,16844.0,17321.0,16759.0,1760.0,2.39%,1280.29,1789.23,0.9471
12/07/2022,16844.0,17096.0,17137.0,16720.0,1070.0,-1.47%,1231.04,1786.22,0.9517
12/06/2022,17096.0,16974.0,17109.0,16917.0,770.0,0.72%,1271.26,1770.91,0.955
12/05/2022,16974.0,17128.0,17420.0,16886.0,1460.0,-0.90%,1259.56,1768.39,0.953
12/02/2022,17091.0,16980.0,17100.0,16808.0,1530.0,0.65%,1295.69,1797.82,0.9486
12/01/2022,16980.0,17182.0,17270.0,16872.0,1560.0,-1.18%,1276.05,1802.89,0.95
11/30/2022,17182.0,16452.0,17238.0,16446.0,2730.0,4.44%,1294.41,1768.45,0.9607
11/29/2022,16452.0,16215.0,16537.0,16102.0,1630.0,1.46%,1216.55,1749.73,0.968
11/28/2022,16215.0,16432.0,16487.0,16014.0,1740.0,-1.32%,1167.73,1740.75,0.967
11/25/2022,16519.0,16606.0,16617.0,16354.0,1160.0,-0.52%,1198.12,1756.14,0.9616
11/24/2022,16606.0,16619.0,16792.0,16468.0,1210.0,-0.08%,1203.77,1754.96,0.9606
11/23/2022,16619.0,16215.0,16676.0,16168.0,2900.0,2.49%,1185.79,1749.28,0.9617
11/22/2022,16215.0,15766.0,16279.0,15616.0,3200.0,2.85%,1139.74,1740.24,0.9703
11/21/2022,15766.0,16281.0,16281.0,15501.0,4310.0,-3.16%,1107.46,1737.81,0.9761
11/18/2022,16634.0,16827.0,16837.0,16550.0,1810.0,-0.43%,1207.31,1749.74,0.9685
11/17/2022,16705.0,16676.0,16735.0,16413.0,1480.0,1.05%,1205.17,1760.87,0.9649
11/16/2022,16531.0,16886.0,17002.0,16384.0,4340.0,-2.10%,1206.16,1773.77,0.9619
11/15/2022,16886.0,16627.0,17124.0,16554.0,6530.0,1.56%,1253.45,1778.25,0.9661
11/14/2022,16627.0,16345.0,17188.0,15829.0,6710.0,1.73%,1242.64,1771.8,0.9681
11/11/2022,17045.0,17579.0,17665.0,16403.0,8029.999999999999,-3.04%,1288.63,1770.69,0.9656
11/10/2022,17579.0,15907.0,18155.0,15760.0,20730.0,10.51%,1299.15,1754.75,0.9794
11/09/2022,15907.0,18557.0,18597.0,15603.0,18080.0,-14.28%,1100.84,1706.32,0.9984
11/08/2022,18557.0,20610.0,20692.0,16950.0,20520.0,-9.96%,1335.25,1712.52,0.9925
11/07/2022,20610.0,20932.0,21083.0,20423.0,1840.0,-1.54%,1567.57,1674.68,0.9977
11/04/2022,21168.0,20223.0,21290.0,20206.0,3810.0,4.67%,1645.01,1680.27,1.0036
11/03/2022,20223.0,20168.0,20403.0,20073.0,1240.0,0.27%,1531.08,1629.15,1.0251
11/02/2022,20168.0,20500.0,20816.0,20080.0,2580.0,-1.62%,1519.04,1634.89,1.0182
11/01/2022,20500.0,20509.0,20689.0,20357.0,1670.0,-0.04%,1579.64,1647.5,1.0127
10/31/2022,20509.0,20647.0,20843.0,20268.0,1710.0,-0.67%,1572.89,1633.12,1.0114
10/28/2022,20611.0,20303.0,20764.0,20055.0,2280.0,1.52%,1554.47,1641.76,1.0033
10/27/2022,20303.0,20788.0,20892.0,20226.0,2750.0,-2.33%,1514.19,1662.94,1.0034
